Bank Branch,Credit Verification Status,Default Flag,Description,Grade,Late Payment Flag,Loan Id,Loan Status,Loan SubType,Loan Type,Member Id,Origination Date,State,Sub Grade,Zip Code,Amort Term,Deposit Balance Month End,FICO Score,Interest Rate,IR,Origination Amount,Received Principal
450,Source Verified,,Oct 30 Day,B,On-Time,7951,Current,Commercial real estate,Business Banking,13686984,8/18/2016 12:00:00 AM,FL,B5,33025,180,0,737,9,0.09,46400,45634.27
450,Source Verified,,Oct 30 Day,B,On-Time,8606,Current,Commercial real estate,Business Banking,13688085,8/20/2016 12:00:00 AM,FL,B5,34950,180,0,746,8.5,0.085,38800,38068.13
450,Source Verified,,Oct 30 Day,B,On-Time,69079,Current,Commercial real estate,Business Banking,12021092,11/3/2016 12:00:00 AM,FL,B5,33016,350,0,609,9.9,0.099,166500,165046.3
450,Source Verified,,Oct 30 Day,B,On-Time,19394,Current,Commercial real estate,Business Banking,13687057,8/19/2016 12:00:00 AM,FL,B5,32301,360,0,662,12,0.12,35600,35587.41
450,Source Verified,,Oct 30 Day,B,On-Time,24499,Current,Commercial real estate,Business Banking,1621016,6/7/2018 12:00:00 AM,FL,B5,33137,180,3615.5,671,11.19,0.1119,37400,37073.48
450,Source Verified,,Oct 30 Day,B,On-Time,70809,Current,Commercial real estate,Business Banking,17603802,11/1/2017 12:00:00 AM,GA,B5,30228,600,0,619,8.925,0.08925,181318,180860.97
450,Source Verified,,Oct 30 Day,B,On-Time,7868,Current,Commercial real estate,Business Banking,13688483,11/5/2016 12:00:00 AM,GA,B5,30043,180,0,664,9.375,0.09375,20150,19827.1
450,Source Verified,,Oct 30 Day,B,On-Time,32406,Current,Commercial real estate,Business Banking,13688283,10/13/2016 12:00:00 AM,GA,B5,30349,360,0,765,8.625,0.08625,24500,24042.09
450,Source Verified,,Oct 30 Day,B,On-Time,68031,Current,Commercial real estate,Business Banking,16260388,5/17/2018 12:00:00 AM,IA,B5,50211,360,0,571,8.85,0.0885,170550,
450,Source Verified,,Oct 30 Day,B,On-Time,69897,Current,Commercial real estate,Business Banking,8580056,3/17/2017 12:00:00 AM,IL,B5,62040,355,0,619,8.25,0.0825,80000,78605.29
450,Source Verified,,Oct 30 Day,B,On-Time,26771,Current,Commercial real estate,Business Banking,13690258,12/8/2017 12:00:00 AM,IL,B5,60007,180,4867.3,722,10.1,0.101,55000,54416.26
450,Source Verified,,Oct 30 Day,B,On-Time,7666,Current,Commercial real estate,Business Banking,1671361,6/19/2018 12:00:00 AM,IL,B5,60707,180,0,686,8.5,0.085,25500,25030.62
450,Source Verified,,Oct 30 Day,B,On-Time,68059,Current,Commercial real estate,Business Banking,16260734,5/25/2018 12:00:00 AM,IN,B5,46229,360,0,589,10.125,0.10125,81900,
450,Source Verified,,Oct 30 Day,B,On-Time,68779,Current,Commercial real estate,Business Banking,8597895,5/21/2017 12:00:00 AM,KY,B5,42503,345,0,583,8.825,0.08825,107920,107919.77
450,Source Verified,,Oct 30 Day,B,On-Time,38360,Current,Commercial real estate,Business Banking,13696987,12/24/2017 12:00:00 AM,LA,B5,70810,360,0,706,9.5,0.095,42000,41247.4
450,Source Verified,,Oct 30 Day,B,On-Time,70355,Current,Commercial real estate,Business Banking,16682490,11/29/2016 12:00:00 AM,MA,B5,2771,360,0,661,12.375,0.12375,200000,196610.11
450,Source Verified,,Oct 30 Day,B,On-Time,70862,Current,Commercial real estate,Business Banking,16682534,12/3/2016 12:00:00 AM,MD,B5,20743,360,0,645,8.4,0.084,184000,183186.61
450,Source Verified,,Oct 30 Day,B,On-Time,70299,Current,Commercial real estate,Business Banking,17433564,7/21/2017 12:00:00 AM,MD,B5,20720,600,0,670,7.7,0.077,236000,235762.03
450,Source Verified,,Oct 30 Day,B,On-Time,38581,Current,Commercial real estate,Business Banking,13698829,12/25/2017 12:00:00 AM,MD,B5,21157,360,0,713,7.875,0.07875,52000,50848.41
450,Source Verified,,Oct 30 Day,B,On-Time,31139,Current,Commercial real estate,Business Banking,1685245,6/26/2018 12:00:00 AM,MD,B5,20910,360,0,693,8.375,0.08375,38250,37455.1
450,Source Verified,,Oct 30 Day,B,On-Time,68051,Current,Commercial real estate,Business Banking,16300312,6/8/2018 12:00:00 AM,ME,B5,43300,480,0,562,9.975,0.09975,147250,
450,Source Verified,,Oct 30 Day,B,On-Time,84,Current,Commercial real estate,Business Banking,17832595,5/10/2019 12:00:00 AM,MI,B5,48047,180,0,618,10.87,0.1087,12950,11813.82
450,Source Verified,,Oct 30 Day,B,On-Time,68990,Current,Commercial real estate,Business Banking,8608033,5/26/2017 12:00:00 AM,MI,B5,48213,343,0,556,11.365,0.11365,47600,47095.77
450,Source Verified,,Oct 30 Day,B,On-Time,42861,Current,Commercial real estate,Business Banking,1402340,1/18/2018 12:00:00 AM,MI,B5,49007,180,0,728,9.75,0.0975,19400,19384.27
450,Source Verified,,Oct 30 Day,B,On-Time,962,Current,Commercial real estate,Business Banking,1317571,1/1/2018 12:00:00 AM,MI,B5,48336,240,0,769,7.875,0.07875,36600,34667.02
450,Source Verified,,Oct 30 Day,B,On-Time,69138,Current,Commercial real estate,Business Banking,8637203,6/7/2017 12:00:00 AM,MN,B5,55117,347,0,626,9.475,0.09475,118000,117984.92
450,Source Verified,,Oct 30 Day,B,On-Time,22048,Current,Commercial real estate,Business Banking,1429682,2/8/2018 12:00:00 AM,MN,B5,55423,360,0,704,9.5,0.095,42000,41530.02
450,Source Verified,,Oct 30 Day,B,On-Time,5,Current,Commercial real estate,Business Banking,17762385,11/25/2018 12:00:00 AM,MO,B5,64110,360,0,500,8.5,0.085,30000,28329.5
450,Source Verified,,Oct 30 Day,B,On-Time,3820,Current,Commercial real estate,Business Banking,1475311,2/18/2018 12:00:00 AM,MO,B5,64153,360,0,739,9.875,0.09875,28700,28688.09
450,Source Verified,,Oct 30 Day,B,On-Time,70806,Current,Commercial real estate,Business Banking,16690665,12/4/2016 12:00:00 AM,NC,B5,27513,360,0,636,7.55,0.0755,139200,136320.64
450,Source Verified,,Oct 30 Day,B,On-Time,68489,Current,Commercial real estate,Business Banking,8707478,6/4/2018 12:00:00 AM,NC,B5,28638,326,0,536,7,0.07,36579,34651.76
450,Source Verified,,Oct 30 Day,B,On-Time,68284,Current,Commercial real estate,Business Banking,8637350,6/16/2017 12:00:00 AM,NC,B5,28215,348,0,651,6.89,0.0689,61600,60509.67
450,Source Verified,,Oct 30 Day,B,On-Time,70335,Current,Commercial real estate,Business Banking,17462480,8/17/2017 12:00:00 AM,NH,B5,3246,360,0,531,11.875,0.11875,171000,169133.8
450,Source Verified,,Oct 30 Day,B,On-Time,70845,Current,Commercial real estate,Business Banking,16691299,12/7/2016 12:00:00 AM,NJ,B5,8854,480,0,593,10.875,0.10875,325000,323903.17
450,Source Verified,,Oct 30 Day,B,On-Time,68718,Current,Commercial real estate,Business Banking,12490312,1/2/2016 12:00:00 AM,NJ,B5,88310,350,0,689,8.125,0.08125,71500,67688.49
450,Source Verified,,Oct 30 Day,B,On-Time,19237,Current,Commercial real estate,Business Banking,1689979,3/23/2019 12:00:00 AM,NJ,B5,88540,360,0,698,11.875,0.11875,61000,60799.7
450,Source Verified,,Oct 30 Day,B,On-Time,37916,Current,Commercial real estate,Business Banking,1537028,3/23/2019 12:00:00 AM,NM,B5,87401,360,0,711,8.125,0.08125,73800,72824.52
450,Source Verified,,Oct 30 Day,B,On-Time,68089,Current,Commercial real estate,Business Banking,16300693,6/27/2018 12:00:00 AM,NV,B5,89135,360,0,487,6.25,0.0625,268000,
450,Source Verified,,Oct 30 Day,B,On-Time,70576,Current,Commercial real estate,Business Banking,16691834,12/8/2016 12:00:00 AM,NV,B5,89121,360,0,647,10.1,0.101,224000,221380.34
450,Source Verified,,Oct 30 Day,B,On-Time,68712,Current,Commercial real estate,Business Banking,12637659,9/19/2016 12:00:00 AM,NV,B5,89148,,0,701,6.375,0.06375,227900,227611.28
450,Source Verified,,Oct 30 Day,B,On-Time,25262,Current,Commercial real estate,Business Banking,1585927,2/17/2016 12:00:00 AM,NV,B5,89002,180,0,714,8.625,0.08625,29000,28547.55
450,Source Verified,,Oct 30 Day,B,On-Time,17692,Current,Commercial real estate,Business Banking,1695731,3/20/2016 12:00:00 AM,NV,B5,89147,360,0,682,11.125,0.11125,58000,57533.38
450,Source Verified,,Oct 30 Day,B,On-Time,68167,Current,Commercial real estate,Business Banking,16310797,6/28/2018 12:00:00 AM,NY,B5,11422,360,0,514,10.3,0.103,572400,
450,Source Verified,,Oct 30 Day,B,On-Time,68252,Current,Commercial real estate,Business Banking,16582428,5/31/2016 12:00:00 AM,NY,B5,11418,600,0,683,6.4,0.064,632000,
450,Source Verified,,Oct 30 Day,B,On-Time,68684,Current,Commercial real estate,Business Banking,8708950,6/5/2018 12:00:00 AM,NY,B5,11950,349,0,642,8.825,0.08825,319200,315527.24
450,Source Verified,,Oct 30 Day,B,On-Time,69561,Current,Commercial real estate,Business Banking,8709292,6/8/2018 12:00:00 AM,NY,B5,13214,464,0,586,7.925,0.07925,142720,141637.22
450,Source Verified,,Oct 30 Day,B,On-Time,68898,Current,Commercial real estate,Business Banking,12346948,2/14/2017 12:00:00 AM,NY,B5,11434,348,0,599,9.375,0.09375,546250,540303.42
450,Source Verified,,Oct 30 Day,B,On-Time,69885,Current,Commercial real estate,Business Banking,12033059,3/4/2017 12:00:00 AM,NY,B5,10033,355,0,752,6.125,0.06125,370000,365178.88
450,Source Verified,,Oct 30 Day,B,On-Time,69597,Current,Commercial real estate,Business Banking,12327035,1/9/2017 12:00:00 AM,NY,B5,11221,467,0,672,7.925,0.07925,496000,492740.67
450,Source Verified,,Oct 30 Day,B,On-Time,15771,Current,Commercial real estate,Business Banking,1882933,2/26/2017 12:00:00 AM,NY,B5,11720,180,0,723,9.875,0.09875,76200,76187.36
450,Source Verified,,Oct 30 Day,B,On-Time,39190,Current,Commercial real estate,Business Banking,1772362,10/30/2016 12:00:00 AM,NY,B5,11716,360,0,811,7.375,0.07375,46050,43019
450,Source Verified,,Oct 30 Day,B,On-Time,70644,Current,Commercial real estate,Business Banking,17613467,11/4/2017 12:00:00 AM,OH,B5,44202,360,0,607,9.33,0.0933,312000,311363.47
450,Source Verified,,Oct 30 Day,B,On-Time,70733,Current,Commercial real estate,Business Banking,16701102,12/27/2016 12:00:00 AM,OH,B5,45014,360,0,616,7.2,0.072,99120,98426.76
450,Source Verified,,Oct 30 Day,B,On-Time,70766,Current,Commercial real estate,Business Banking,17462701,8/29/2017 12:00:00 AM,OH,B5,45030,360,0,617,9.99,0.0999,86250,84939.87
450,Source Verified,,Oct 30 Day,B,On-Time,68106,Current,Commercial real estate,Business Banking,16310924,7/6/2018 12:00:00 AM,OH,B5,44106,360,0,623,7.62,0.0762,100700,
450,Source Verified,,Oct 30 Day,B,On-Time,70359,Current,Commercial real estate,Business Banking,16692045,12/9/2016 12:00:00 AM,OH,B5,44223,360,0,660,5.99,0.0599,80800,76709.57
450,Source Verified,,Oct 30 Day,B,On-Time,70059,Current,Commercial real estate,Business Banking,8718963,9/26/2018 12:00:00 AM,OH,B5,43560,345,0,595,9.925,0.09925,63750,63017.19
450,Source Verified,,Oct 30 Day,B,On-Time,70044,Current,Commercial real estate,Business Banking,8709881,6/19/2018 12:00:00 AM,OH,B5,44484,467,0,525,9.4,0.094,58650,58397.15
450,Source Verified,,Oct 30 Day,B,On-Time,37543,Current,Commercial real estate,Business Banking,1989057,4/18/2017 12:00:00 AM,OH,B5,43035,360,0,706,11.875,0.11875,28600,28417.14
450,Source Verified,,Oct 30 Day,B,On-Time,68683,Current,Commercial real estate,Business Banking,8721847,9/28/2018 12:00:00 AM,OR,B5,97086,349,0,644,9.25,0.0925,260000,257253.27
450,Source Verified,,Oct 30 Day,B,On-Time,24257,Current,Commercial real estate,Business Banking,2426284,5/15/2017 12:00:00 AM,OR,B5,97060,180,0,695,9.25,0.0925,54491,53754.37
450,Source Verified,,Oct 30 Day,B,On-Time,26295,Current,Commercial real estate,Business Banking,3729283,2/25/2018 12:00:00 AM,OR,B5,97124,180,0,783,12,0.12,79800,79212.89
450,Source Verified,,Oct 30 Day,B,On-Time,67998,Current,Commercial real estate,Business Banking,16330486,7/10/2018 12:00:00 AM,PA,B5,18067,360,0,541,9.7,0.097,110000,
450,Source Verified,,Oct 30 Day,B,On-Time,5377,Current,Commercial real estate,Business Banking,1707056,3/27/2019 12:00:00 AM,PA,B5,19123,360,0,757,8,0.08,72000,53704.36
450,Source Verified,,Oct 30 Day,B,On-Time,39829,Current,Commercial real estate,Business Banking,4673530,3/2/2018 12:00:00 AM,RI,B5,29050,180,0,642,8.25,0.0825,61000,60213.24
450,Source Verified,,Oct 30 Day,B,On-Time,70736,Current,Commercial real estate,Business Banking,17622565,11/5/2017 12:00:00 AM,SC,B5,29406,360,0,621,5.348,0.05348,136000,132456.5
450,Source Verified,,Oct 30 Day,B,On-Time,69907,Current,Commercial real estate,Business Banking,12490568,2/6/2016 12:00:00 AM,SC,B5,29681,475,0,689,6.375,0.06375,140400,139545.88
450,Source Verified,,Oct 30 Day,B,On-Time,34750,Current,Commercial real estate,Business Banking,5474513,3/22/2018 12:00:00 AM,SC,B5,29401,180,0,709,6.5,0.065,250000,244987.6
450,Source Verified,,Oct 30 Day,B,On-Time,68338,Current,Commercial real estate,Business Banking,8722485,5/6/2016 12:00:00 AM,TN,B5,37938,332,0,606,7.99,0.0799,130000,126640.91
450,Source Verified,,Oct 30 Day,B,On-Time,70341,Current,Commercial real estate,Business Banking,16702025,1/2/2017 12:00:00 AM,TX,B5,78526,360,0,562,11.125,0.11125,61600,59787.86
450,Source Verified,,Oct 30 Day,B,On-Time,70558,Current,Commercial real estate,Business Banking,16702137,1/3/2017 12:00:00 AM,TX,B5,75227,360,0,591,10.17,0.1017,70200,68481.98
450,Source Verified,,Oct 30 Day,B,On-Time,69102,Current,Commercial real estate,Business Banking,8729508,10/5/2016 12:00:00 AM,TX,B5,76114,125,0,691,6.99,0.0699,60000,45228.5
450,Source Verified,,Oct 30 Day,B,On-Time,69072,Current,Commercial real estate,Business Banking,8728219,6/16/2016 12:00:00 AM,TX,B5,77706,348,0,639,10.15,0.1015,142400,141076.52
450,Source Verified,,Oct 30 Day,B,On-Time,68690,Current,Commercial real estate,Business Banking,12490904,5/8/2016 12:00:00 AM,TX,B5,75454,345,0,678,7.85,0.0785,125150,123231.34
450,Source Verified,,Oct 30 Day,B,On-Time,24867,Current,Commercial real estate,Business Banking,6988360,2/10/2019 12:00:00 AM,TX,B5,75071,180,0,639,9.875,0.09875,54400,53976.65
450,Source Verified,,Oct 30 Day,B,On-Time,9225,Current,Commercial real estate,Business Banking,7117502,10/6/2019 12:00:00 AM,TX,B5,77061,180,0,689,9.99,0.0999,30000,29600.08
450,Source Verified,,Oct 30 Day,B,On-Time,8491,Current,Commercial real estate,Business Banking,7217620,2/10/2016 12:00:00 AM,TX,B5,79118,180,0,709,8.875,0.08875,31200,30657.44
450,Source Verified,,Oct 30 Day,B,On-Time,12298,Current,Commercial real estate,Business Banking,7031097,8/31/2019 12:00:00 AM,TX,B5,75765,180,0,742,9,0.09,56000,50761.02
450,Source Verified,,Oct 30 Day,B,On-Time,39783,Current,Commercial real estate,Business Banking,6047872,2/25/2017 12:00:00 AM,TX,B5,77407,180,0,750,7.625,0.07625,35125,34613.21
450,Source Verified,,Oct 30 Day,B,On-Time,31512,Current,Commercial real estate,Business Banking,7229960,3/8/2016 12:00:00 AM,UT,B5,84660,360,0,785,8.125,0.08125,29980,28455.47
450,Source Verified,,Oct 30 Day,B,On-Time,31234,Current,Commercial real estate,Business Banking,1708171,7/14/2019 12:00:00 AM,UT,B5,84123,360,0,720,8.25,0.0825,25100,24747.71
450,Source Verified,,Oct 30 Day,B,On-Time,8227,Current,Commercial real estate,Business Banking,7777355,11/4/2016 12:00:00 AM,VA,B5,23072,300,0,684,11.5,0.115,63000,61288.85
450,Source Verified,,Oct 30 Day,B,On-Time,17302,Current,Commercial real estate,Business Banking,7987390,1/18/2017 12:00:00 AM,VA,B5,23225,360,0,802,7.125,0.07125,32992,32343.95
450,Source Verified,,Oct 30 Day,B,On-Time,24320,Current,Commercial real estate,Business Banking,1726888,1/20/2016 12:00:00 AM,VA,B5,22201,300,0,719,8.625,0.08625,79000,78796.98
450,Source Verified,,Oct 30 Day,B,On-Time,11672,Current,Commercial real estate,Business Banking,1718104,7/19/2019 12:00:00 AM,VA,B5,20155,360,0,678,11.75,0.1175,65400,64917.14
450,Source Verified,,Oct 30 Day,B,On-Time,5363,Current,Commercial real estate,Business Banking,8751613,6/7/2019 12:00:00 AM,WA,B5,98661,360,0,675,11.25,0.1125,33800,33465.66
450,Source Verified,,Oct 30 Day,B,On-Time,6733,Current,Commercial real estate,Business Banking,8530840,2/5/2019 12:00:00 AM,WA,B5,98444,360,0,708,9.375,0.09375,39990,39130.71
450,Source Verified,,Oct 30 Day,B,On-Time,17186,Current,Commercial real estate,Business Banking,8750874,4/24/2019 12:00:00 AM,WA,B5,98532,360,0,710,9.375,0.09375,31800,31397.04
450,Source Verified,,Oct 30 Day,B,On-Time,18520,Current,Commercial real estate,Business Banking,8754746,8/10/2019 12:00:00 AM,WA,B5,99001,360,0,721,10.625,0.10625,23690,23468.71
450,Source Verified,,Oct 30 Day,B,On-Time,5854,Current,Commercial real estate,Business Banking,6306731,3/3/2017 12:00:00 AM,WA,B5,98038,360,0,681,10,0.1,64220,63472.19
450,Source Verified,,Oct 30 Day,B,On-Time,68519,Current,Commercial real estate,Business Banking,8731008,11/15/2016 12:00:00 AM,WI,B5,54944,344,0,581,9.3,0.093,85600,84446.67
4,Source Verified,,Oct 30 Day,B,On-Time,69348,Current,Lines of credit,Business Banking,8735700,5/24/2017 12:00:00 AM,AR,B5,72903,346,0,701,8.225,0.08225,99200,97689.06
4,Source Verified,,Oct 30 Day,B,On-Time,67989,Current,Lines of credit,Business Banking,16330793,7/19/2018 12:00:00 AM,AZ,B5,85338,360,0,796,7.125,0.07125,158000,
4,Source Verified,,Oct 30 Day,B,On-Time,32807,Current,Lines of credit,Business Banking,8897967,3/11/2016 12:00:00 AM,AZ,B5,85224,360,0,696,9.625,0.09625,36750,36370.5
4,Source Verified,,Oct 30 Day,B,On-Time,70599,Current,Lines of credit,Business Banking,16702567,1/9/2017 12:00:00 AM,CA,B5,92509,360,0,630,8.38,0.0838,256000,250287.4
4,Source Verified,,Oct 30 Day,B,On-Time,70426,Current,Lines of credit,Business Banking,16702603,1/13/2017 12:00:00 AM,CA,B5,94561,360,0,657,7.975,0.07975,320000,319888.4
4,Source Verified,,Oct 30 Day,B,On-Time,70623,Current,Lines of credit,Business Banking,16702369,1/4/2017 12:00:00 AM,CA,B5,94804,360,0,681,6.55,0.0655,473600,472212.96
4,Source Verified,,Oct 30 Day,B,On-Time,68239,Current,Lines of credit,Business Banking,16360556,7/31/2018 12:00:00 AM,CA,B5,93223,480,0,659,7.72,0.0772,108000,
4,Source Verified,,Oct 30 Day,B,On-Time,69544,Current,Lines of credit,Business Banking,8737173,6/2/2017 12:00:00 AM,CA,B5,93013,461,0,0,8.25,0.0825,775200,762776.19
4,Source Verified,,Oct 30 Day,B,On-Time,69001,Current,Lines of credit,Business Banking,8742513,6/22/2017 12:00:00 AM,CA,B5,90018,468,0,643,8.185,0.08185,488000,484980.57
4,Source Verified,,Oct 30 Day,B,On-Time,22020,Current,Lines of credit,Business Banking,8898276,3/20/2016 12:00:00 AM,CA,B5,92344,360,0,688,10.625,0.10625,91692,90955.91
4,Source Verified,,Oct 30 Day,B,On-Time,14579,Current,Lines of credit,Business Banking,8907317,3/31/2016 12:00:00 AM,CA,B5,94552,360,0,709,10.5,0.105,136000,135984.91
4,Source Verified,,Oct 30 Day,B,On-Time,39476,Current,Lines of credit,Business Banking,8906887,3/11/2016 12:00:00 AM,CA,B5,92119,360,0,777,7.25,0.0725,128500,126239.99
4,Source Verified,,Oct 30 Day,B,On-Time,7494,Current,Lines of credit,Business Banking,1833081,11/12/2016 12:00:00 AM,CA,B5,92694,180,0,670,11.975,0.11975,55500,53703.08
4,Source Verified,,Oct 30 Day,B,On-Time,12457,Current,Lines of credit,Business Banking,1735479,2/6/2016 12:00:00 AM,CA,B5,91405,180,0,679,9.875,0.09875,64000,63160.97
4,Source Verified,,Oct 30 Day,B,On-Time,27549,Current,Lines of credit,Business Banking,1751468,3/9/2016 12:00:00 AM,CA,B5,91977,180,0,719,9.74,0.0974,77000,76136.54
4,Source Verified,,Oct 30 Day,B,On-Time,14806,Current,Lines of credit,Business Banking,1820090,9/1/2016 12:00:00 AM,CA,B5,92019,360,0,689,11.875,0.11875,63000,62526.28
4,Source Verified,,Oct 30 Day,B,On-Time,28778,Current,Lines of credit,Business Banking,6330408,3/26/2017 12:00:00 AM,CO,B5,80016,360,0,707,9.375,0.09375,33000,32999.75
4,Source Verified,,Oct 30 Day,B,On-Time,34884,Current,Lines of credit,Business Banking,8938781,5/21/2016 12:00:00 AM,CT,B5,64370,180,0,786,7.375,0.07375,54000,45345.8
4,Source Verified,,Oct 30 Day,B,On-Time,4281,Current,Lines of credit,Business Banking,8908826,4/1/2016 12:00:00 AM,CT,B5,63780,360,0,782,13,0.13,57000,55900.14
4,Source Verified,,Oct 30 Day,B,On-Time,38218,Current,Lines of credit,Business Banking,9002368,5/28/2016 12:00:00 AM,DC,B5,20017,360,0,711,8.5,0.085,65000,64132.11
4,Source Verified,,Oct 30 Day,B,On-Time,32229,Current,Lines of credit,Business Banking,9028127,6/7/2016 12:00:00 AM,DC,B5,20032,360,0,720,8.125,0.08125,76400,74848.82
4,Source Verified,,Oct 30 Day,B,On-Time,70650,Current,Lines of credit,Business Banking,16702904,1/17/2017 12:00:00 AM,FL,B5,33405,360,0,646,8.65,0.0865,188000,184001.94
4,Source Verified,,Oct 30 Day,B,On-Time,68159,Current,Lines of credit,Business Banking,16592859,6/21/2016 12:00:00 AM,FL,B5,33138,480,0,486,9.35,0.0935,620000,
